sentence1,sentence2,labels,binary,normalized,score
쿠팡이 보낸 우편물은 반드시 보관해야 한다.,쿠폰에서 우편물에 답하지 마세요.,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
스콜로프에서 많은 비가 내린다 장마철부터 많이 왔다,스콧과 장마철 사이에는 많은 비가 내린다,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
특히 최저보조금은 7 400만원에서 6 342만원으로 줄어들며 최대 차이는 2 600만 3 658만원이다.,모바일 온누리 상품권은 올해 말까지 10개 할인 혜택으로 유지되며 6월 30일까지 월 할인한도는 70만원에서 100만원으로 상향 조정된다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
아이디즈 광고는 받지 마세요,별들이 있는 이메일 주소는 불가능하다.,"{'label': 0.4, 'real-label': 0.4, 'binary-label': 0}",0,0.08,0.4
집의 습도를 20 가 아닌 50 미만으로 조절하자.,집안의 습도는 20 가 아니라 50 미만이다.,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
엘니노에서는 폭우를 조심해야 한다 조심하지 말아요.,엘니노에 있을 때는 조심하지 마세요 폭우를 조심하세요,"{'label': 3.7, 'real-label': 3.714285714285714, 'binary-label': 1}",1,0.74,3.7
화장실 세탁소가 있다,침대가 없으면 침대로 바꿀 수 있는 또 다른 소파가 있다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
60년 전 이 땅에서 위대한 민주주의의 역사를 심은 주인공들에게 깊은 존경과 감사의 마음을 전한다.,60년 전 이 땅에서 민주주의의 큰 역사를 만들어낸 이들에게 깊은 존경과 감사를 표하고 싶다.,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
1층에는 2개의 객실이 있고 1개의 더블이 싱글이다.,수압이 조금 약한 샤워실이 두 개 있고 화장실은 별도의 공간 중 하나다.,"{'label': 0.30000000000000004, 'real-label': 0.33333333333333304, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
연휴 수 측면에서 올해가 더 있나요 내년에 더 있어요 ,여름 카페가 어디 있는지 알려주시면 됩니다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
잠을 잘 때 팬의 타이밍을 어떻게 조절해야 할지 말이다.,형광등을 사용하고 있는 것 같지 않아서 그만두세요,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
비가 오고 비옷을 입을 때 우산을 쓰지 마세요,비와 눈에 대해 어떤 것을 좋아하세요 ,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
다섯 사람은 자신을 위한 여유가 충분했다,그 호텔은 5명으로 가득했다,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
다만 먼지가 빠르게 쌓여 온도 변화에 민감하다.,다만 방이 작아 먼지가 빠르게 쌓여 온도 변화가 예민하다.,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
주거복합단지이고 곳곳에서 완벽하다.,주거복합단지이고 위치와 시설이 완벽하다.,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
그 연구가 이번 주에 어떤 날로 예정되어 있는지 말해줘,평일에는 일정이 많은데 아니면 주말에는 많은 게 있나요 ,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
여기에 긍정적인 사람이 입증되면 질병의 심각성에 따라 병원이나 생활센터로 이송된다.,이밖에 대남병원에서 치료받은 정신질환자 60명에게 최상의 의료를 제공하기 위해 환자들이 순차적으로 국립정신건강센터로 옮겨진다.,"{'label': 0.8, 'real-label': 0.8, 'binary-label': 0}",0,0.16,0.8
그리고 화장실에는 비누와 신체청소기만 있다,전용 서비스로는 아침에 빵커피와 차가 포함된다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
확인이나 예방을 위해 전화를 걸었다,체크인이나 주의사항 등 좋은 메시지를 전해주세요,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
봄과 장마철에 비가 많이 오는 것은 무엇입니까 ,스몰샵과 장마철 일부가 많은 비가 내리고 있다.,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
전반적으로 친구들과 나는 만족스러웠다,전반적으로 내 친구와 나는 만족했다,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
호스트는 영어를 잘하지 못하지만 그는 친절하다,호스트는 영어를 잘하지 못하지만 그는 친절하다,"{'label': 4.6, 'real-label': 4.571428571428571, 'binary-label': 1}",1,0.9199999999999999,4.6
방에 형광등과 침대등이 켜져 있어 어떻게 켜야 할지 알려주세요.,방에는 침대등과 불빛등이 있고 키가 어떻게 되는지 알려주세요.,"{'label': 4.4, 'real-label': 4.428571428571429, 'binary-label': 1}",1,0.8800000000000001,4.4
이는 일주일에 약 1 200만부가 추가될 것으로 예상된다.,과학기술부 장관상과 함께 투구경쟁에서 상위기업에게 1 000만원의 상금이 수여되며 3위 2위 500만 원의 기업에도 소상금을 지급한다.,"{'label': 0.30000000000000004, 'real-label': 0.28571428571428503, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
창문을 통해 크리스마스 시장 전망이 보인다.,스페인 가족 문화를 잘 볼 수 있다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
아파트에 머무르는 것이 최선의 결정이었다,세비야를 여행하는 것이 가장 좋은 곳이었다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
이 가격으로 도쿄에서 이 크기와 방을 찾을 수 있어 정말 좋았다.,도쿄에서 이렇게 큰 방과 시설을 찾는 것이 정말 좋았다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
두 블록 터미널 근처에는 시장이 있다.,호텔 근처에 테스코 스타벅스가 있다.,"{'label': 0.6000000000000001, 'real-label': 0.5714285714285711, 'binary-label': 0}",0,0.12000000000000002,0.6000000000000001
나는 집에서 즐거운 시간을 보낼 거야,나는 정말 좋은 곳에서 기억력을 발휘하고 있다,"{'label': 2.7, 'real-label': 2.714285714285714, 'binary-label': 0}",0,0.54,2.7
클래식이라고 생각하지 않아서 그만 하세요,요리할 때 가스 범위로 쓰지 마세요,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
커피 밀크 시리얼을 먹을 수 있고 깨끗한 곳이다,프라이버시로 보호되는 독립방 간단한 조식을 먹을 수 있는 주방 경치가 좋은 거실 등이 있다.,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
신사업창업아카데미는 자영업을 준비하는 소상공인을 지원하는 사업이다.,새로운 창업학원은 신사업을 준비하는 중소기업을 지원하는 사업이다.,"{'label': 3.3, 'real-label': 3.285714285714286, 'binary-label': 1}",1,0.6599999999999999,3.3
캔자스에 대한 편견을 깨고 호주 국민들의 마음을 들여다볼 수 있는 기회다.,호주에서 아름다운 가족을 경험할 수 있는 좋은 기회였다.,"{'label': 0.9, 'real-label': 0.8571428571428571, 'binary-label': 0}",0,0.18,0.9
밀란에 다시 오면 백업 의사,싱가포르로 돌아오면 큰 의사가 된다,"{'label': 1.9, 'real-label': 1.8571428571428572, 'binary-label': 0}",0,0.38,1.9
내년에 라나를 갖게 될까 아니면 엘니노가 태어날까 ,라나 아니면 엘 니노 있어요 내년에는,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
간단한 호위자와 모발건조기가 있기 때문에 편리하다.,간단한 에밀리와 머리 건조기를 갖추는 것이 편리하다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
조용한 곳을 찾는 게 좋을 것 같아,조용한 곳을 찾는 게 좋을 것 같다.,"{'label': 5.0, 'real-label': 5.0, 'binary-label': 1}",1,1.0,5.0
연구자 개발자 크리에이터의 창의성과 혁신적 도전이 마음대로 전시돼야 한다.,국민의 자발적인 참여와 의료진의 헌신 때문에 현실적인 목표가 될 수 있었다.,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
자동으로 완성된 기능을 이용하고 싶지만 메일과 네이버 메일에서 어떤 서비스를 신청할 수 있는지 알려주세요.,아버지의 이메일 주소,"{'label': 0.4, 'real-label': 0.42857142857142805, 'binary-label': 0}",0,0.08,0.4
나는 정말 화장을 잘 했다,나는 면 패드의 작은 느낌이 정말 좋았다,"{'label': 1.1, 'real-label': 1.142857142857143, 'binary-label': 0}",0,0.22000000000000003,1.1
거실을 청소하는 가장 효과적인 방법을 어떻게 생각하나요 ,어머니의 거실을 가장 효과적으로 청소하려면 어떻게 해야 하나요 ,"{'label': 3.1, 'real-label': 3.1428571428571432, 'binary-label': 1}",1,0.62,3.1
보건복지부와 경찰청은 오는 10월부터 12월까지 공동으로 3 2016년 어린이의 행방과 안전을 점검하고 교육환경 개선에 필요한 서비스를 제공하기 위해 전수조사를 실시한다.,특히 문화체육관광부는 장애인 예술인들의 문화예술 활동을 5년마다 지원하는 기본계획을 수립해야 한다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
그러나 그 집 자체가 너무 독특하고 아름답다.,건물 자체가 아주 깨끗한 외부 공간이 있고 주변이 바쁘다.,"{'label': 1.9, 'real-label': 1.8571428571428572, 'binary-label': 0}",0,0.38,1.9
에어컨을 켜면 꺼지지 마세요,에어컨을 아주 빨리 꺼지지 않도록 협력해 주시기 바랍니다.,"{'label': 2.8, 'real-label': 2.8, 'binary-label': 0}",0,0.5599999999999999,2.8
바깥 정원과 실내 공간 사이에 유리가 있다.,바로 앞에 진짜 지하철이 있다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
그곳은 내가 동유럽 여행을 다녀온 곳이 가장 멋진 곳이었다,그곳은 내가 동유럽에서 한 번도 가본 적이 없는 곳이다,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
눈이 오면 놀지 말고 집 청소를 해주세요,눈이 오면 집에서 나가,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
태풍이 올지 더위가 올지 알고 싶다.,태풍과 폭염이 어느 쪽으로 올지 파악해 보세요.,"{'label': 3.7, 'real-label': 3.714285714285714, 'binary-label': 1}",1,0.74,3.7
인덕션을 쓰지 마세요.,침대 분위기를 조절하는 방법,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
화장실과 방은 전반적으로 깨끗했다,욕실과 방 전체가 깨끗했다,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
집을 끄지 말고 적어도 불을 켜라,최소한 가능한 한 집 조명을 사용하지 않는다,"{'label': 2.7, 'real-label': 2.666666666666667, 'binary-label': 0}",0,0.54,2.7
이밖에 서울에서 열리는 4자 정상회담은 오는 6월 2930일 열리며 제28차 한국그린뉴딜 기후변화협정 개최를 적극 검토한다.,특히 올해는 4차 정상회담을 개최하는 나라로서 기후변화와 지속가능한 발전에 대응하기 위해 국제협력에서 책임 있는 구성원으로서의 역할을 해야 할 것이다.,"{'label': 1.5, 'real-label': 1.5, 'binary-label': 0}",0,0.3,1.5
비용 효과 덕분에 파리에서는 괜찮을 것이다,덕분에 잘 쉬고 나서 다음 나라로 떠난다.,"{'label': 1.1, 'real-label': 1.142857142857143, 'binary-label': 0}",0,0.22000000000000003,1.1
특히 올해는 선정된 기업과 상용화 자금이 총 85억원으로 늘어나 역대 최대치를 기록할 전망이다.,최종 선정된 기업은 기술개발부터 상용화까지 향후 5년간 최대 182억원까지 받는다.,"{'label': 1.1, 'real-label': 1.142857142857143, 'binary-label': 0}",0,0.22000000000000003,1.1
열대야가 얼마나 기준인지 말해줘,미세먼지 지수가 높을 때는 운동할 수 없다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
그리고 도시 전체가 중심이 아니더라도 차 소리도 꽤 많다.,도심이 아니라 교통 혼잡이 심하다.,"{'label': 2.2, 'real-label': 2.166666666666667, 'binary-label': 0}",0,0.44000000000000006,2.2
나도 깨끗한 화장실과 침대가 좋았다.,나는 깨끗한 화장실과 침대를 좋아했다,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
욕조가 잘 되는 등 작은 문제가 있었다.,그러나 욕조가 잘 되고 있기 때문에 약간 문제가 있다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
이런 가격에 이런 시각을 보기는 정말 어렵다.,이 동네에서는 이 수준의 집을 찾기가 어렵다.,"{'label': 2.2, 'real-label': 2.166666666666667, 'binary-label': 0}",0,0.44000000000000006,2.2
그러나 그다지 나쁘지는 않지만 대부분의 관광지가 한 시간 안에 도착한다.,그리고 호스트가 밝고 친근한 미소로 환영한다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
하지만 따뜻한 물이 잘 나왔다는 것에 만족한다.,뜨거운 물인 화장실이 좋고 깨끗하다.,"{'label': 2.5, 'real-label': 2.5, 'binary-label': 0}",0,0.5,2.5
호스트의 도움이 필요할 때 아주 빠른 답변과 도움을 받았다.,어떤 질문이 있거나 도움을 요청할 때 신속하게 대응한다.,"{'label': 2.7, 'real-label': 2.714285714285714, 'binary-label': 0}",0,0.54,2.7
현행 규정에 따라 불공정거래 활동 1년 이내이긴 하지만 개정 후 2년으로 조사 요청이 늘어난다.,청약 기간은 1 2 3년 5년 사이에 선택할 수 있다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
나는 개인적으로 만족스러웠고 다시 만나게 될 것이다,다시 업로드할 수 있다면 여기로 돌아와야 할 것이다,"{'label': 2.5, 'real-label': 2.5, 'binary-label': 0}",0,0.5,2.5
정부가 부동산 가격을 시세의 90도까지 올리기로 했다.,정부가 부동산 가격을 90으로 올릴 계획을 확정했다.,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
어느 순간 서울의 최대 강수 시간대,올해 황사일,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
오늘 내가 얼마나 많은 빨래를 사용했는지,네가 를 보고 있는 것 같지 않아서 그만해,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
모든 것이 내 취향의 집이었다,모든 것이 내가 좋아하는 집이었다,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
그곳은 정말 깨끗하고 넓은 곳이다,정말 깨끗하고 넓은 숙박시설이다,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
너무 큰 우편물을 절약할 수는 없다,우편물이 너무 크면 보관하지 마세요,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
잘 듣는 자외선 차단기,추천할 수 있는 좋은 자외선 블록터가 있다.,"{'label': 4.7, 'real-label': 4.666666666666667, 'binary-label': 1}",1,0.9400000000000001,4.7
버스가 지하철로 직행하는 경우가 많아 공항 접근성이 매우 좋다.,지하철 버스에 대한 열차 접근도 매우 좋다.,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
지난 토요일과 일요일에 제주에서 비가 내렸다고 말해주세요.,열대야에 너무 많이 마시면 안 된다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
이봐 지메일 계정 몇 개를 말했잖아,나는 지금까지 메일 계정을 몇 개 만들었다,"{'label': 3.3, 'real-label': 3.333333333333333, 'binary-label': 1}",1,0.6599999999999999,3.3
